6015	1	1.0
6243	1	1.0
8919	3	1.0
4380	7	1.0
1760	7	1.0
2876	10	1.0
4824	5	1.0
1758	10	1.0
8468	7	1.0
3265	2	1.0
6067	1	1.0
4206	6	1.0
8533	1	1.0
6351	4	1.0
4803	6	1.0
7843	1	1.0
3736	2	1.0
3843	2	1.0
4094	2	1.0
8534	2	1.0
3129	2	1.0
1733	2	1.0
1734	2	1.0
2587	2	1.0
2588	2	1.0
5037	5	1.0
2646	4	1.0
928	2	1.0
2888	1	1.0
56	7	1.0
8284	1	1.0
4979	2	1.0
8460	2	1.0
3498	1	1.0
3368	2	1.0
6659	1	1.0
54	4	1.0
2778	2	1.0
858	10	1.0
898	5	1.0
392	2	1.0
8345	1	1.0
2425	7	1.0
2171	1	1.0
2447	1	1.0
2887	2	1.0
53	4	1.0
52	4	1.0
1591	7	1.0
51	4	1.0
1590	4	1.0
1731	2	1.0
1732	11	1.0
4207	7	1.0
5726	2	1.0
6259	2	1.0
6609	3	1.0
9443	5	1.0
9367	4	1.0
4447	2	1.0
8905	5	1.0
1596	2	1.0
4597	1	1.0
1595	2	1.0
58	2	1.0
5612	5	1.0
1594	2	1.0
7624	2	1.0
3495	1	1.0
1593	2	1.0
7242	1	1.0
6815	5	1.0
1309	5	1.0
8577	2	1.0
4137	2	1.0
3568	11	1.0
4188	2	1.0
9261	2	1.0
1592	2	1.0
828	5	1.0
7542	7	1.0
1130	5	1.0
1763	15	1.0
6244	5	1.0
3989	2	1.0
6068	2	1.0
1858	5	1.0
1735	5	1.0
1736	7	1.0
5470	8	1.0
9289	1	1.0
3251	2	1.0
3589	7	1.0
9098	3	1.0
3588	2	1.0
5096	1	1.0
5613	2	1.0
2059	6	1.0
3587	2	1.0
2890	2	1.0
3533	1	1.0
4136	2	1.0
59	5	1.0
2889	2	1.0
1440	5	1.0
1849	2	1.0
337	1	1.0
6039	11	1.0
1848	5	1.0
4298	7	1.0
3066	5	1.0
4758	2	1.0
1599	2	1.0
7617	3	1.0
718	4	1.0
152	2	1.0
1598	4	1.0
1597	5	1.0
5018	10	1.0
4287	1	1.0
717	8	1.0
2448	3	1.0
60	2	1.0
690	1	1.0
393	2	1.0
2276	1	1.0
7066	5	1.0
1157	1	1.0
77	3	1.0
9174	1	1.0
338	2	1.0
2426	1	1.0
151	2	1.0
2275	3	1.0
4248	2	1.0
1241	5	1.0
1279	5	1.0
7010	3	1.0
3048	5	1.0
3527	1	1.0
7799	3	1.0
339	2	1.0
2231	2	1.0
8237	1	1.0
61	10	1.0
8238	1	1.0
4913	5	1.0
1240	4	1.0
7961	3	1.0
6910	7	1.0
5146	2	1.0
578	2	1.0
1339	5	1.0
4478	2	1.0
5742	3	1.0
9034	1	1.0
62	2	1.0
7705	5	1.0
859	1	1.0
342	3	1.0
5596	7	1.0
341	3	1.0
2129	2	1.0
719	1	1.0
1441	2	1.0
340	2	1.0
4969	2	1.0
7637	2	1.0
3576	13	1.0
6949	2	1.0
6809	1	1.0
7486	6	1.0
3644	2	1.0
64	1	1.0
8997	7	1.0
66	10	1.0
3136	1	1.0
829	1	1.0
343	1	1.0
263	1	1.0
65	3	1.0
3844	7	1.0
63	3	1.0
9069	5	1.0
7694	2	1.0
6136	11	1.0
8714	7	1.0
6637	5	1.0
8207	1	1.0
8816	5	1.0
4152	2	1.0
3053	7	1.0
543	1	1.0
9160	1	1.0
2403	2	1.0
544	5	1.0
545	2	1.0
7073	6	1.0
546	1	1.0
7844	2	1.0
547	5	1.0
548	1	1.0
6802	2	1.0
7163	2	1.0
4226	2	1.0
9018	6	1.0
5703	2	1.0
549	16	1.0
6683	1	1.0
550	7	1.0
4194	1	1.0
3628	1	1.0
1355	1	1.0
301	1	1.0
12	2	1.0
551	1	1.0
4190	5	1.0
6503	12	1.0
552	2	1.0
553	1	1.0
4081	3	1.0
4623	2	1.0
9392	11	1.0
7192	1	1.0
2369	2	1.0
910	2	1.0
946	5	1.0
4139	1	1.0
509	2	1.0
9148	11	1.0
302	1	1.0
13	2	1.0
554	2	1.0
9355	3	1.0
555	1	1.0
6846	1	1.0
2525	5	1.0
2486	2	1.0
5451	1	1.0
8208	1	1.0
3945	7	1.0
7008	5	1.0
5773	1	1.0
4441	5	1.0
4711	5	1.0
8607	5	1.0
8209	7	1.0
9296	11	1.0
6034	1	1.0
4247	2	1.0
4289	4	1.0
5478	1	1.0
883	1	1.0
2049	2	1.0
556	1	1.0
14	7	1.0
9333	1	1.0
1319	5	1.0
303	2	1.0
3485	1	1.0
4117	1	1.0
557	2	1.0
15	2	1.0
558	5	1.0
559	2	1.0
2125	7	1.0
560	4	1.0
139	3	1.0
778	2	1.0
3351	2	1.0
5547	7	1.0
5395	7	1.0
882	2	1.0
1910	2	1.0
7164	2	1.0
8143	2	1.0
3471	2	1.0
908	1	1.0
8144	2	1.0
5132	7	1.0
8262	1	1.0
8933	6	1.0
4552	2	1.0
5700	5	1.0
561	8	1.0
9282	10	1.0
2868	5	1.0
5022	1	1.0
562	10	1.0
8927	3	1.0
1354	6	1.0
2404	6	1.0
304	3	1.0
563	2	1.0
2334	1	1.0
2412	1	1.0
2757	2	1.0
3356	2	1.0
7140	7	1.0
3701	2	1.0
253	3	1.0
1366	7	1.0
5133	2	1.0
2822	16	1.0
9385	11	1.0
2297	1	1.0
2919	1	1.0
8996	5	1.0
1299	5	1.0
4438	6	1.0
1298	5	1.0
4125	7	1.0
5652	2	1.0
564	10	1.0
566	2	1.0
4553	6	1.0
463	1	1.0
567	1	1.0
3180	2	1.0
568	2	1.0
569	12	1.0
570	7	1.0
8257	7	1.0
8544	2	1.0
4273	4	1.0
2632	3	1.0
4958	5	1.0
4582	2	1.0
8145	3	1.0
4450	2	1.0
5672	3	1.0
7007	4	1.0
8146	1	1.0
1254	5	1.0
6542	1	1.0
7443	5	1.0
3044	5	1.0
2350	5	1.0
136	10	1.0
3162	5	1.0
6134	1	1.0
3424	5	1.0
3521	1	1.0
2351	3	1.0
6103	9	1.0
16	5	1.0
571	10	1.0
9161	1	1.0
9386	2	1.0
305	1	1.0
465	1	1.0
572	2	1.0
9409	11	1.0
7460	5	1.0
5452	1	1.0
4698	5	1.0
6102	4	1.0
8969	6	1.0
1874	4	1.0
2965	5	1.0
8210	2	1.0
5134	1	1.0
6112	5	1.0
1045	7	1.0
6812	1	1.0
7582	11	1.0
4319	4	1.0
8373	6	1.0
7416	5	1.0
7493	6	1.0
2758	7	1.0
6772	3	1.0
917	1	1.0
574	1	1.0
5014	2	1.0
2056	2	1.0
575	1	1.0
6965	7	1.0
5585	2	1.0
577	2	1.0
6339	2	1.0
7487	6	1.0
579	1	1.0
6152	1	1.0
6881	5	1.0
6590	1	1.0
3918	2	1.0
4923	2	1.0
1042	1	1.0
2807	1	1.0
5766	2	1.0
3301	7	1.0
7423	6	1.0
4661	2	1.0
8575	1	1.0
5100	1	1.0
7511	1	1.0
5767	2	1.0
6166	5	1.0
3020	1	1.0
9378	5	1.0
580	2	1.0
3776	2	1.0
4082	6	1.0
3866	4	1.0
581	1	1.0
4418	3	1.0
5423	6	1.0
8673	5	1.0
7417	1	1.0
9149	1	1.0
3629	2	1.0
582	5	1.0
583	2	1.0
2337	1	1.0
1278	5	1.0
5329	2	1.0
7165	2	1.0
2237	1	1.0
8444	2	1.0
4679	1	1.0
5359	2	1.0
7002	5	1.0
3777	2	1.0
5358	8	1.0
3671	1	1.0
8950	6	1.0
466	3	1.0
584	1	1.0
6696	1	1.0
1938	5	1.0
585	5	1.0
7684	3	1.0
8705	2	1.0
586	5	1.0
8333	5	1.0
6030	2	1.0
1398	2	1.0
5769	5	1.0
8211	7	1.0
17	2	1.0
5768	2	1.0
6172	1	1.0
4956	2	1.0
2838	4	1.0
8622	1	1.0
1316	5	1.0
8718	2	1.0
6631	2	1.0
4516	4	1.0
7669	2	1.0
8557	2	1.0
9248	5	1.0
1051	7	1.0
4456	2	1.0
5746	5	1.0
2006	5	1.0
2959	5	1.0
4361	4	1.0
4439	1	1.0
2824	7	1.0
9014	5	1.0
2726	6	1.0
4086	1	1.0
8351	2	1.0
6138	2	1.0
6499	2	1.0
4281	1	1.0
243	3	1.0
5925	9	1.0
6887	7	1.0
894	1	1.0
6978	11	1.0
3702	2	1.0
7016	6	1.0
5330	1	1.0
5168	1	1.0
6893	5	1.0
6385	2	1.0
4145	1	1.0
878	2	1.0
6391	2	1.0
9227	2	1.0
2687	2	1.0
4362	4	1.0
6658	6	1.0
2703	1	1.0
3464	7	1.0
2310	5	1.0
5169	5	1.0
3403	1	1.0
5836	11	1.0
2003	2	1.0
8425	5	1.0
6368	2	1.0
3745	11	1.0
1977	5	1.0
2802	6	1.0
4725	2	1.0
4472	2	1.0
1738	5	1.0
1739	5	1.0
1740	17	1.0
3266	1	1.0
1741	11	1.0
8757	11	1.0
8756	1	1.0
1128	1	1.0
1737	3	1.0
222	5	1.0
223	5	1.0
3838	4	1.0
4308	2	1.0
8494	1	1.0
9422	5	1.0
8002	2	1.0
6914	5	1.0
4162	2	1.0
4664	11	1.0
6350	5	1.0
9401	11	1.0
2298	2	1.0
5401	1	1.0
1742	2	1.0
6318	1	1.0
9439	11	1.0
8001	1	1.0
8311	7	1.0
9423	5	1.0
3128	2	1.0
4027	11	1.0
6194	3	1.0
4918	5	1.0
3994	1	1.0
5510	1	1.0
5511	4	1.0
2122	9	1.0
5346	5	1.0
8605	14	1.0
1968	2	1.0
5969	5	1.0
7021	5	1.0
4841	1	1.0
2106	5	1.0
2555	5	1.0
6319	1	1.0
8003	2	1.0
1851	5	1.0
1850	5	1.0
3191	16	1.0
6245	10	1.0
2742	1	1.0
6915	1	1.0
6553	11	1.0
1168	5	1.0
6041	1	1.0
2891	2	1.0
1600	2	1.0
838	3	1.0
153	5	1.0
3355	6	1.0
6575	1	1.0
6404	7	1.0
1972	5	1.0
7597	5	1.0
2788	1	1.0
7860	2	1.0
1602	2	1.0
8648	1	1.0
154	5	1.0
1601	2	1.0
1171	5	1.0
1170	5	1.0
1169	5	1.0
225	5	1.0
1119	3	1.0
4208	1	1.0
1743	2	1.0
224	5	1.0
1744	5	1.0
4010	1	1.0
4163	1	1.0
8952	6	1.0
1603	2	1.0
5228	1	1.0
9113	2	1.0
7716	5	1.0
7916	6	1.0
7230	2	1.0
5229	5	1.0
2791	4	1.0
1770	7	1.0
7760	5	1.0
8915	5	1.0
155	5	1.0
6626	6	1.0
271	2	1.0
1604	2	1.0
1173	5	1.0
8267	6	1.0
994	5	1.0
6872	6	1.0
1182	4	1.0
1745	7	1.0
1746	7	1.0
1782	1	1.0
7840	1	1.0
7875	1	1.0
6916	1	1.0
1605	11	1.0
1374	2	1.0
1748	11	1.0
6261	5	1.0
8515	2	1.0
9013	1	1.0
2636	11	1.0
5443	2	1.0
9114	1	1.0
1966	7	1.0
2407	1	1.0
344	1	1.0
2556	1	1.0
5722	1	1.0
722	5	1.0
4928	1	1.0
971	5	1.0
2661	2	1.0
1747	5	1.0
2589	5	1.0
7088	3	1.0
2474	5	1.0
6260	5	1.0
4028	5	1.0
3014	5	1.0
6309	1	1.0
1375	2	1.0
8900	1	1.0
9264	3	1.0
3807	10	1.0
2192	3	1.0
7243	1	1.0
7815	2	1.0
2159	2	1.0
8523	11	1.0
156	7	1.0
5517	3	1.0
5576	11	1.0
2111	5	1.0
6059	11	1.0
9168	1	1.0
3990	1	1.0
6969	7	1.0
4425	2	1.0
1606	11	1.0
6040	1	1.0
8745	3	1.0
5689	2	1.0
7485	3	1.0
2449	1	1.0
8254	2	1.0
8738	5	1.0
3569	12	1.0
6826	1	1.0
4197	6	1.0
3015	2	1.0
3016	2	1.0
6681	3	1.0
9099	1	1.0
7933	1	1.0
7276	1	1.0
4692	5	1.0
6634	1	1.0
9138	1	1.0
226	5	1.0
6195	2	1.0
1610	2	1.0
3646	1	1.0
3645	1	1.0
6247	11	1.0
5715	11	1.0
6246	11	1.0
1442	5	1.0
888	2	1.0
1609	2	1.0
67	5	1.0
5597	2	1.0
4011	11	1.0
2968	2	1.0
264	1	1.0
1608	1	1.0
6174	6	1.0
1607	1	1.0
1749	2	1.0
7841	1	1.0
1183	2	1.0
3267	2	1.0
7876	2	1.0
424	1	1.0
8497	2	1.0
8004	1	1.0
4360	5	1.0
8379	2	1.0
7653	2	1.0
5213	1	1.0
5614	2	1.0
7257	2	1.0
3252	5	1.0
3659	1	1.0
158	7	1.0
5364	6	1.0
1310	5	1.0
5659	2	1.0
1612	5	1.0
3991	14	1.0
68	7	1.0
394	3	1.0
3647	2	1.0
1611	11	1.0
4400	1	1.0
1750	8	1.0
1012	1	1.0
2907	4	1.0
4260	1	1.0
6570	6	1.0
4448	2	1.0
3900	10	1.0
7656	12	1.0
2465	1	1.0
8381	1	1.0
7504	1	1.0
4482	2	1.0
995	2	1.0
8307	7	1.0
7258	2	1.0
3022	4	1.0
1990	7	1.0
9175	1	1.0
7655	2	1.0
7196	1	1.0
3783	2	1.0
1095	4	1.0
8876	5	1.0
159	2	1.0
1094	6	1.0
5615	7	1.0
2998	5	1.0
4606	5	1.0
3992	6	1.0
8278	5	1.0
1957	5	1.0
6142	1	1.0
5489	2	1.0
4932	4	1.0
3045	1	1.0
3804	7	1.0
4541	2	1.0
3358	2	1.0
8485	7	1.0
1650	2	1.0
9039	6	1.0
1614	2	1.0
4201	4	1.0
6310	6	1.0
5026	1	1.0
4970	2	1.0
7943	1	1.0
160	2	1.0
8604	5	1.0
7076	1	1.0
1613	2	1.0
1110	5	1.0
7084	1	1.0
9169	1	1.0
7879	1	1.0
1145	7	1.0
8980	1	1.0
7855	5	1.0
5495	1	1.0
2060	2	1.0
1001	2	1.0
3450	1	1.0
2160	2	1.0
8357	5	1.0
6010	6	1.0
6706	1	1.0
3057	2	1.0
6215	2	1.0
6060	2	1.0
2557	14	1.0
6853	11	1.0
7869	8	1.0
3648	1	1.0
1096	1	1.0
3767	2	1.0
3496	1	1.0
2981	2	1.0
346	1	1.0
8243	1	1.0
6647	5	1.0
7945	2	1.0
1238	5	1.0
6332	5	1.0
345	3	1.0
4198	1	1.0
2427	1	1.0
5807	5	1.0
4927	2	1.0
6516	7	1.0
2274	1	1.0
3649	3	1.0
823	1	1.0
2303	1	1.0
8998	4	1.0
3068	5	1.0
1364	3	1.0
71	5	1.0
70	5	1.0
69	5	1.0
3650	2	1.0
1097	1	1.0
3557	6	1.0
2536	6	1.0
2273	1	1.0
2500	2	1.0
1237	5	1.0
3556	6	1.0
347	2	1.0
8244	2	1.0
950	4	1.0
900	2	1.0
4271	6	1.0
8300	2	1.0
951	5	1.0
6321	4	1.0
1059	9	1.0
2706	1	1.0
4324	2	1.0
4325	1	1.0
3978	2	1.0
5678	1	1.0
4326	2	1.0
5804	5	1.0
348	13	1.0
3378	6	1.0
4761	5	1.0
5342	5	1.0
3574	3	1.0
6336	5	1.0
5139	3	1.0
9234	2	1.0
8242	2	1.0
8280	5	1.0
3408	2	1.0
5150	1	1.0
467	1	1.0
8452	6	1.0
9089	1	1.0
2837	2	1.0
587	1	1.0
588	5	1.0
589	2	1.0
2011	2	1.0
1000	2	1.0
2487	1	1.0
2413	1	1.0
4499	2	1.0
2414	2	1.0
8241	2	1.0
5149	2	1.0
1947	5	1.0
8212	2	1.0
911	7	1.0
6944	2	1.0
3410	2	1.0
5339	5	1.0
5835	2	1.0
590	2	1.0
1149	1	1.0
9150	11	1.0
591	2	1.0
592	4	1.0
593	10	1.0
594	5	1.0
18	5	1.0
7779	5	1.0
595	2	1.0
3239	5	1.0
230	3	1.0
306	2	1.0
5140	2	1.0
5424	7	1.0
1948	5	1.0
2034	6	1.0
2944	2	1.0
7905	2	1.0
9240	1	1.0
7428	7	1.0
9090	17	1.0
3631	1	1.0
2415	2	1.0
3632	2	1.0
1399	2	1.0
3633	1	1.0
596	5	1.0
1400	11	1.0
597	7	1.0
5015	2	1.0
8213	1	1.0
9340	1	1.0
9239	2	1.0
2247	5	1.0
7141	1	1.0
5135	5	1.0
8308	2	1.0
6335	5	1.0
5905	7	1.0
7629	2	1.0
8487	5	1.0
598	5	1.0
3119	11	1.0
3634	1	1.0
7767	8	1.0
19	2	1.0
2057	1	1.0
6921	12	1.0
600	1	1.0
601	1	1.0
1401	5	1.0
5747	11	1.0
602	2	1.0
4814	5	1.0
1222	2	1.0
6963	5	1.0
5021	6	1.0
1044	5	1.0
5974	5	1.0
3670	2	1.0
5673	1	1.0
3169	3	1.0
9005	5	1.0
4180	2	1.0
603	7	1.0
6306	1	1.0
307	2	1.0
604	10	1.0
468	2	1.0
308	2	1.0
4419	1	1.0
605	1	1.0
309	2	1.0
20	5	1.0
6549	3	1.0
4379	7	1.0
7693	10	1.0
6940	4	1.0
4227	1	1.0
8805	5	1.0
7842	5	1.0
779	5	1.0
7510	2	1.0
3874	2	1.0
6104	8	1.0
3302	14	1.0
8214	1	1.0
1216	2	1.0
4228	3	1.0
3231	5	1.0
5341	2	1.0
4903	7	1.0
6988	11	1.0
3952	4	1.0
606	1	1.0
7768	12	1.0
310	2	1.0
607	2	1.0
2335	5	1.0
608	5	1.0
609	1	1.0
610	10	1.0
21	2	1.0
3391	2	1.0
1061	5	1.0
7448	2	1.0
311	2	1.0
611	1	1.0
2954	5	1.0
7225	13	1.0
612	2	1.0
4924	2	1.0
8371	1	1.0
7801	1	1.0
7418	2	1.0
1215	1	1.0
5830	7	1.0
5827	1	1.0
1214	7	1.0
5639	2	1.0
484	5	1.0
485	2	1.0
1392	2	1.0
486	7	1.0
856	2	1.0
9063	1	1.0
3625	1	1.0
781	5	1.0
487	5	1.0
4264	4	1.0
5071	3	1.0
9286	1	1.0
488	3	1.0
5301	1	1.0
489	1	1.0
5086	2	1.0
7143	1	1.0
6977	7	1.0
780	5	1.0
2637	2	1.0
8275	17	1.0
490	2	1.0
5929	2	1.0
613	5	1.0
614	2	1.0
9083	11	1.0
7074	6	1.0
469	7	1.0
3134	1	1.0
7461	2	1.0
615	1	1.0
3049	5	1.0
23	5	1.0
312	7	1.0
3635	1	1.0
4189	5	1.0
2759	1	1.0
3461	2	1.0
2722	1	1.0
8299	2	1.0
8147	3	1.0
7142	1	1.0
3553	5	1.0
289	2	1.0
491	3	1.0
2149	5	1.0
7419	2	1.0
492	1	1.0
4171	2	1.0
493	1	1.0
3308	5	1.0
3601	5	1.0
2357	3	1.0
494	1	1.0
8695	5	1.0
9228	2	1.0
495	10	1.0
5756	5	1.0
4221	12	1.0
1142	5	1.0
2054	7	1.0
7215	5	1.0
4458	2	1.0
3953	5	1.0
2358	1	1.0
616	5	1.0
7166	3	1.0
617	2	1.0
4655	1	1.0
1402	2	1.0
4815	8	1.0
6864	10	1.0
618	10	1.0
2421	1	1.0
968	5	1.0
619	5	1.0
620	2	1.0
1403	5	1.0
3600	2	1.0
9294	3	1.0
3354	1	1.0
6754	3	1.0
257	1	1.0
290	12	1.0
6934	3	1.0
8215	7	1.0
5331	2	1.0
458	10	1.0
9235	2	1.0
8069	2	1.0
5332	2	1.0
6831	2	1.0
3551	3	1.0
459	3	1.0
3216	1	1.0
3217	2	1.0
6338	1	1.0
1847	10	1.0
460	2	1.0
6022	1	1.0
8148	1	1.0
470	5	1.0
621	1	1.0
622	1	1.0
623	16	1.0
2416	1	1.0
7240	1	1.0
2870	5	1.0
6036	1	1.0
4340	2	1.0
7231	1	1.0
9428	11	1.0
8658	1	1.0
7420	8	1.0
7462	10	1.0
6550	1	1.0
496	1	1.0
5869	5	1.0
497	1	1.0
5141	2	1.0
967	5	1.0
8070	1	1.0
6105	3	1.0
291	2	1.0
498	1	1.0
4	12	1.0
7421	2	1.0
7362	2	1.0
7363	2	1.0
1393	4	1.0
4121	2	1.0
5491	1	1.0
5136	2	1.0
7123	3	1.0
5137	5	1.0
6106	3	1.0
3672	5	1.0
4763	5	1.0
2690	3	1.0
4784	5	1.0
1186	3	1.0
6651	4	1.0
4172	2	1.0
1125	1	1.0
7537	2	1.0
8593	2	1.0
5	3	1.0
2506	1	1.0
292	2	1.0
3658	7	1.0
499	10	1.0
3626	1	1.0
1217	5	1.0
8071	6	1.0
5770	5	1.0
2631	1	1.0
6300	2	1.0
857	11	1.0
293	2	1.0
879	2	1.0
3463	7	1.0
9285	3	1.0
4417	1	1.0
5165	5	1.0
2386	1	1.0
8240	2	1.0
9345	5	1.0
5148	15	1.0
6712	2	1.0
7583	1	1.0
5302	1	1.0
5757	11	1.0
4222	1	1.0
7364	2	1.0
500	7	1.0
501	1	1.0
502	1	1.0
5172	5	1.0
5718	2	1.0
1394	2	1.0
503	2	1.0
504	5	1.0
3110	5	1.0
3979	2	1.0
7505	1	1.0
3744	2	1.0
7144	7	1.0
2643	2	1.0
3036	11	1.0
7458	2	1.0
5758	5	1.0
3564	5	1.0
4697	5	1.0
3703	5	1.0
4179	2	1.0
8239	2	1.0
8149	1	1.0
4103	5	1.0
6326	2	1.0
5372	7	1.0
3917	5	1.0
5534	7	1.0
6	5	1.0
4595	5	1.0
5446	2	1.0
2400	1	1.0
4937	2	1.0
505	5	1.0
9085	6	1.0
2760	1	1.0
2401	5	1.0
7892	1	1.0
4902	2	1.0
5304	2	1.0
506	1	1.0
1300	5	1.0
5677	3	1.0
3420	5	1.0
7422	1	1.0
7665	3	1.0
9159	5	1.0
4173	2	1.0
7145	5	1.0
7124	1	1.0
5303	6	1.0
3446	2	1.0
2331	5	1.0
5147	13	1.0
810	3	1.0
6755	10	1.0
3980	3	1.0
2483	2	1.0
5580	1	1.0
3981	1	1.0
507	5	1.0
508	10	1.0
510	5	1.0
7365	5	1.0
5176	5	1.0
9206	1	1.0
1071	5	1.0
7194	6	1.0
511	1	1.0
512	2	1.0
2411	2	1.0
7950	2	1.0
5198	3	1.0
1388	3	1.0
5447	6	1.0
6225	3	1.0
6617	1	1.0
1975	2	1.0
3535	3	1.0
6262	16	1.0
6042	7	1.0
9182	1	1.0
2845	1	1.0
6005	1	1.0
227	2	1.0
5117	1	1.0
6407	1	1.0
1751	5	1.0
2816	1	1.0
7724	2	1.0
8072	2	1.0
4749	1	1.0
7648	5	1.0
4760	4	1.0
9295	5	1.0
2908	2	1.0
8005	1	1.0
5688	1	1.0
4106	2	1.0
8310	5	1.0
4029	1	1.0
3017	1	1.0
4790	2	1.0
7089	1	1.0
8378	10	1.0
4280	1	1.0
1752	2	1.0
1753	11	1.0
1013	5	1.0
8572	2	1.0
3357	6	1.0
4209	2	1.0
2086	1	1.0
2590	1	1.0
7730	2	1.0
6614	2	1.0
7463	5	1.0
5562	5	1.0
5173	1	1.0
2148	5	1.0
2662	2	1.0
1755	5	1.0
9176	1	1.0
7090	11	1.0
161	2	1.0
2450	1	1.0
1756	11	1.0
2558	2	1.0
6456	2	1.0
4617	2	1.0
7949	11	1.0
6263	11	1.0
5512	7	1.0
6447	2	1.0
2559	1	1.0
1754	8	1.0
4267	2	1.0
4954	1	1.0
9015	5	1.0
1965	5	1.0
251	9	1.0
6613	1	1.0
3480	2	1.0
7277	11	1.0
5724	11	1.0
5723	2	1.0
6320	11	1.0
1615	11	1.0
9115	1	1.0
4980	3	1.0
1367	2	1.0
9030	11	1.0
4030	11	1.0
2591	5	1.0
5727	11	1.0
1616	2	1.0
2693	1	1.0
6061	11	1.0
6576	1	1.0
6264	2	1.0
6448	11	1.0
5098	9	1.0
5049	2	1.0
7882	6	1.0
5616	5	1.0
2892	5	1.0
7545	1	1.0
4012	1	1.0
4813	5	1.0
7544	5	1.0
7543	1	1.0
4702	4	1.0
1976	5	1.0
425	2	1.0
1783	2	1.0
7235	1	1.0
162	5	1.0
6069	8	1.0
5398	5	1.0
8006	1	1.0
6323	1	1.0
7523	5	1.0
5618	7	1.0
72	3	1.0
736	2	1.0
6793	2	1.0
5617	5	1.0
2376	7	1.0
5337	5	1.0
3103	2	1.0
2893	5	1.0
1098	5	1.0
2139	5	1.0
5038	5	1.0
1024	5	1.0
2138	5	1.0
2475	2	1.0
5230	2	1.0
1014	1	1.0
5050	5	1.0
7091	2	1.0
1131	5	1.0
1617	2	1.0
73	5	1.0
8645	6	1.0
1859	5	1.0
1099	1	1.0
4742	1	1.0
9080	2	1.0
5177	2	1.0
8432	4	1.0
5151	1	1.0
6157	2	1.0
862	2	1.0
78	5	1.0
4158	1	1.0
3928	10	1.0
8476	5	1.0
2061	1	1.0
8916	5	1.0
1618	11	1.0
3183	7	1.0
4929	2	1.0
7067	1	1.0
9006	2	1.0
8722	7	1.0
1443	5	1.0
76	11	1.0
75	3	1.0
9116	1	1.0
1158	17	1.0
350	1	1.0
164	2	1.0
1005	1	1.0
74	5	1.0
6537	1	1.0
4842	2	1.0
6713	6	1.0
6714	6	1.0
5051	5	1.0
3828	2	1.0
6311	5	1.0
5231	5	1.0
2062	5	1.0
8349	10	1.0
6984	2	1.0
